"Date","APPL","NASDAQ","WTI","Gold","Copper","TNYR","DXY","CQQQ","CAC40"
2017-05-02,35.0252,6095.370117,47.66,1255.099976,2.625,2.296,98.980003,43.473156,5304.149902
2017-05-03,34.91835,6072.549805,47.82,1246.400024,2.533,2.309,99.209999,43.101925,5301
2017-05-04,34.792503,6075.339844,45.52,1226.5,2.502,2.356,98.760002,42.584156,5372.419922
2017-05-05,35.369492,6100.759766,46.220001,1224.800049,2.5195,2.352,98.650002,42.711159,5432.399902
2017-05-08,36.331139,6102.660156,46.43,1225.300049,2.4855,2.376,99.150002,43.082386,5382.950195
2017-05-09,36.563831,6120.589844,45.880001,1214.300049,2.49,2.407,99.589996,43.834618,5398.009766
2017-05-10,36.390495,6129.140137,47.330002,1217.300049,2.487,2.414,99.669998,44.264469,5400.459961
2017-05-11,36.705208,6115.959961,47.830002,1222.699951,2.501,2.4,99.620003,43.717384,5383.419922
2017-05-12,37.217823,6121.22998,47.84,1226.199951,2.518,2.335,99.25,43.58062,5405.419922
2017-05-15,37.122452,6149.669922,48.849998,1228.599976,2.533,2.338,98.910004,43.883457,5417.399902
2017-05-16,37.067619,6169.870117,48.66,1235,2.5445,2.329,98.110001,44.938545,5406.100098
2017-05-17,35.823048,6011.240234,49.07,1257.5,2.5425,2.216,97.419998,44.196079,5317.890137
2017-05-18,36.369038,6055.129883,49.349998,1251.699951,2.5265,2.233,97.879997,44.030006,5289.72998
2017-05-19,36.493019,6083.700195,50.330002,1252.699951,2.574,2.245,97.150002,44.704082,5324.399902
2017-05-22,36.714752,6133.620117,50.73,1260.699951,2.589,2.254,96.980003,45.290237,5322.879883
2017-05-23,36.669449,6138.709961,51.470001,1254.800049,2.5905,2.285,97.349998,44.762695,5348.160156
2017-05-24,36.559772,6163.02002,51.360001,1252.400024,2.578,2.266,97.239998,44.469624,5341.339844
2017-05-25,36.686138,6205.259766,48.900002,1255.800049,2.592,2.255,97.25,44.938545,5337.160156
2017-05-26,36.624149,6210.189941,49.799999,1267.599976,2.5595,2.25,97.400002,44.840851,5336.640137
2017-05-30,36.638451,6203.189941,49.66,1262.099976,2.561,2.217,97.279999,44.430542,5305.939941
2017-05-31,36.42149,6198.52002,48.32,1272,2.577,2.196,96.919998,43.834618,5283.629883
2017-06-01,36.521626,6246.830078,48.360001,1267,2.5845,2.217,97.199997,44.264469,5318.669922
2017-06-02,37.062847,6305.799805,47.66,1276.800049,2.5715,2.159,96.720001,44.235157,5343.410156
2017-06-05,36.700447,6295.680176,47.400002,1279.300049,2.5545,2.182,96.800003,44.196079,5307.890137
2017-06-06,36.824417,6275.060059,48.189999,1294.400024,2.5445,2.147,96.639999,44.411003,5269.220215
2017-06-07,37.04377,6297.379883,45.720001,1290.099976,2.549,2.178,96.75,45.212082,5265.529785
2017-06-08,36.953171,6321.759766,45.639999,1276.300049,2.607,2.194,96.919998,46.179237,5264.240234
2017-06-09,35.520245,6207.919922,45.830002,1268.5,2.646,2.199,97.269997,45.514927,5299.709961
2017-06-12,34.671463,6175.459961,46.080002,1266.099976,2.6125,2.213,97.139999,45.065544,5240.589844
2017-06-13,34.95042,6220.370117,46.459999,1265.800049,2.593,2.207,96.980003,45.13393,5261.740234
2017-06-14,34.609474,6194.890137,44.73,1272.800049,2.5705,2.138,96.940002,44.948311,5243.290039
2017-06-15,34.402042,6165.5,44.459999,1252.199951,2.564,2.162,97.43,44.557541,5216.879883
2017-06-16,33.920437,6151.759766,44.740002,1254,2.5625,2.157,97.160004,44.635693,5263.310059
2017-06-19,34.890816,6239.009766,44.200001,1244.199951,2.5895,2.19,97.529999,45.876392,5310.720215
2017-06-20,34.573723,6188.029785,43.23,1241,2.555,2.153,97.75,45.563774,5293.649902
2017-06-21,34.778755,6233.950195,42.529999,1243.400024,2.602,2.155,97.559998,46.462547,5274.259766
2017-06-22,34.721539,6236.689941,42.740002,1247.599976,2.598,2.153,97.540001,46.208549,5281.930176
2017-06-23,34.876507,6265.25,43.009998,1256.199951,2.623,2.144,97.300003,46.384388,5266.120117
2017-06-26,34.766838,6247.149902,43.380001,1246.300049,2.625,2.137,97.43,46.579773,5295.75
2017-06-27,34.268524,6146.620117,44.240002,1246.400024,2.6465,2.198,96.470001,46.101086,5258.580078
2017-06-28,34.769218,6234.410156,44.740002,1248,2.662,2.221,96.050003,46.198776,5252.899902
2017-06-29,34.256607,6144.350098,44.93,1244.199951,2.683,2.267,95.629997,45.554005,5154.350098
2017-06-30,34.337669,6140.419922,46.040001,1240.699951,2.699,2.302,95.660004,45.710316,5120.680176
2017-07-03,34.213696,6110.060059,46.040001,1240.699951,2.699,2.302,95.660004,45.759159,5195.720215
2017-07-05,34.354362,6150.859863,45.130001,1220.400024,2.649,2.334,96.290001,45.573551,5180.100098
2017-07-06,34.030106,6089.459961,45.52,1222.199951,2.6515,2.37,95.82,45.446545,5152.399902
2017-07-07,34.375809,6153.080078,44.23,1208.599976,2.6375,2.393,96.010002,45.632156,5145.160156
2017-07-10,34.585625,6176.390137,44.400002,1212.099976,2.6395,2.371,96.050003,46.042469,5165.640137
2017-07-11,34.697689,6193.299805,45.040001,1213.599976,2.6645,2.362,95.739998,46.69701,5140.600098
2017-07-12,34.747765,6261.169922,45.490002,1218.099976,2.677,2.327,95.790001,47.742313,5222.129883
2017-07-13,35.231762,6274.439941,46.080002,1216.300049,2.6545,2.348,95.730003,47.605549,5235.399902
2017-07-14,35.534557,6312.470215,46.540001,1226.599976,2.684,2.319,95.110001,48.172161,5235.310059
2017-07-17,35.658535,6314.430176,46.02,1232.800049,2.717,2.309,95.129997,47.85955,5230.169922
2017-07-18,35.782524,6344.310059,46.400002,1241.099976,2.7235,2.263,94.660004,49.080708,5173.27002
2017-07-19,36.00663,6385.040039,47.119999,1241.199951,2.703,2.268,94.800003,50.077168,5216.069824
2017-07-20,35.844505,6390,46.790001,1244.800049,2.7085,2.266,94.269997,49.989243,5199.220215
2017-07-21,35.827812,6387.75,45.77,1254.300049,2.715,2.232,93.940002,49.334705,5117.660156
2017-07-24,36.261749,6410.810059,46.34,1253.900024,2.729,2.254,93.980003,49.784088,5127.700195
2017-07-25,36.416725,6412.169922,47.889999,1251.699951,2.8405,2.326,94.050003,49.774323,5161.080078
2017-07-26,36.588387,6422.75,48.75,1249,2.869,2.282,93.669998,49.793865,5190.169922
2017-07-27,35.896961,6382.189941,49.040001,1259.599976,2.874,2.31,93.860001,49.481247,5186.950195
2017-07-28,35.644234,6374.680176,49.709999,1268.400024,2.8705,2.289,93.260002,50.067398,5131.390137
2017-07-31,35.460644,6348.120117,50.169998,1266.599976,2.888,2.292,92.860001,50.3214,5093.77002
2017-08-01,35.775372,6362.939941,49.16,1272.599976,2.879,2.251,93.029999,50.145554,5127.029785
2017-08-02,37.465775,6362.649902,49.59,1271.800049,2.8825,2.262,92.830002,49.764549,5107.25
2017-08-03,37.091457,6340.339844,49.029999,1267.800049,2.877,2.228,92.809998,49.774323,5130.490234
2017-08-04,37.286964,6351.560059,49.580002,1258.300049,2.885,2.267,93.540001,50.096706,5203.439941
2017-08-07,37.863949,6383.77002,49.389999,1258.199951,2.908,2.257,93.43,51.415558,5207.890137
2017-08-08,38.166752,6370.459961,49.169998,1256.400024,2.9425,2.283,93.639999,51.70863,5218.890137
2017-08-09,38.400398,6352.330078,49.560001,1273,2.93,2.241,93.519997,51.737938,5145.700195
2017-08-10,37.177273,6216.870117,48.59,1283.699951,2.906,2.212,93.400002,49.832939,5115.22998
2017-08-11,37.694294,6256.560059,48.82,1287.699951,2.914,2.189,93.07,49.686398,5060.919922
2017-08-14,38.26157,6340.22998,47.59,1284.199951,2.9065,2.219,93.459999,50.975941,5121.669922
2017-08-15,38.68045,6333.009766,47.549999,1273.699951,2.8845,2.266,93.849998,50.91732,5140.25
2017-08-16,38.524868,6345.109863,46.779999,1276.900024,2.9545,2.226,93.489998,52.15802,5176.609863
2017-08-17,37.785248,6221.910156,47.09,1286.400024,2.938,2.199,93.620003,51.161556,5146.850098
2017-08-18,37.699078,6216.529785,48.509998,1285.699951,2.9405,2.194,93.43,51.69886,5114.149902
2017-08-21,37.629669,6213.129883,47.369999,1290.800049,2.981,2.18,93.099998,52.734402,5087.589844
2017-08-22,38.244816,6297.47998,47.639999,1285.099976,2.9865,2.215,93.550003,53.056793,5131.859863
2017-08-23,38.292686,6278.410156,48.41,1288.900024,2.9805,2.171,93.150002,53.486637,5115.390137
2017-08-24,38.122749,6271.330078,47.43,1286.5,3.0335,2.194,93.279999,53.496407,5113.129883
2017-08-25,38.263977,6265.640137,47.869999,1292.5,3.033,2.169,92.739998,53.301018,5104.330078
2017-08-28,38.649326,6283.02002,46.57,1309.699951,3.065,2.159,92.209999,52.499947,5079.75
2017-08-29,38.994011,6301.890137,46.439999,1313.099976,3.081,2.136,92.349998,52.705097,5031.919922
2017-08-30,39.099335,6368.310059,45.959999,1308.099976,3.0645,2.143,92.879997,53.203327,5056.339844
2017-08-31,39.254917,6428.660156,47.23,1316.199951,3.079,2.121,92.669998,53.93602,5085.589844
2017-09-01,39.266884,6435.330078,47.290001,1324.5,3.098,2.157,92.809998,54.541718,5123.259766
2017-09-05,38.795345,6375.569824,48.66,1339.199951,3.1075,2.07,92.309998,54.004406,5086.560059
2017-09-06,38.75465,6393.310059,49.16,1333.900024,3.1315,2.108,92.290001,54.248638,5101.410156
2017-09-07,38.599068,6397.870117,49.09,1345.099976,3.123,2.061,91.529999,54.766407,5114.620117
2017-09-08,37.969559,6360.189941,47.48,1346,3.0215,2.061,91.330002,54.150944,5113.490234
2017-09-11,38.656517,6432.259766,48.07,1331,3.046,2.125,91.860001,55.225559,5176.709961
2017-09-12,38.503326,6454.279785,48.23,1328,3.0155,2.171,91.910004,55.909412,5209.009766
2017-09-13,38.213703,6460.189941,49.299999,1323.400024,2.961,2.195,92.519997,56.34903,5217.589844
2017-09-14,37.88578,6429.080078,49.889999,1324.699951,2.9365,2.197,92.120003,56.66164,5225.200195
2017-09-15,38.268757,6448.470215,49.889999,1320.400024,2.928,2.202,91.870003,56.56395,5213.910156
2017-09-18,37.979126,6454.640137,49.91,1306.300049,2.949,2.229,92.050003,57.413876,5229.319824
2017-09-19,37.993488,6461.319824,49.48,1306.199951,2.9495,2.243,91.790001,57.208721,5237.439941
2017-09-20,37.356792,6456.040039,50.41,1312,2.9495,2.277,92.510002,57.130566,5241.660156
2017-09-21,36.715305,6422.689941,50.549999,1290.599976,2.914,2.278,92.260002,57.101257,5267.290039
2017-09-22,36.356277,6426.919922,50.66,1293.300049,2.9245,2.262,92.169998,56.915646,5281.290039
2017-09-25,36.035534,6370.589844,52.220001,1306.800049,2.9175,2.22,92.650002,54.190025,5267.129883
2017-09-26,36.655476,6380.160156,51.880001,1297,2.8975,2.229,92.970001,54.434254,5268.759766
2017-09-27,36.916378,6453.259766,52.139999,1283.400024,2.911,2.309,93.360001,55.362331,5281.959961
2017-09-28,36.688988,6453.450195,51.560001,1285.5,2.9625,2.309,93.089996,55.127865,5293.77002
2017-09-29,36.890041,6495.959961,51.669998,1281.5,2.9375,2.326,93.080002,55.850792,5329.810059
2017-10-02,36.815842,6516.720215,50.580002,1272.699951,2.9395,2.337,93.559998,56.368565,5350.439941
2017-10-03,36.976215,6531.709961,50.419998,1271.5,2.9485,2.334,93.57,57.462719,5367.410156
2017-10-04,36.736858,6534.629883,49.98,1273.699951,2.9445,2.33,93.459999,57.140339,5363.22998
2017-10-05,37.194031,6585.359863,50.790001,1269.900024,3.0315,2.35,93.959999,57.394333,5379.209961
2017-10-06,37.172482,6590.180176,49.290001,1271.599976,3.0145,2.37,93.800003,57.521336,5359.899902
2017-10-09,37.301739,6579.72998,49.580002,1281.800049,3.017,2.361,93.739998,57.589722,5365.830078
2017-10-10,37.316097,6587.25,50.919998,1290.599976,3.0455,2.345,93.290001,58.22472,5363.649902
2017-10-11,37.471695,6603.549805,51.299999,1285.800049,3.08,2.345,92.959999,58.048874,5362.410156
2017-10-12,37.340038,6591.509766,50.599998,1293.300049,3.104,2.323,93.120003,57.687408,5360.810059
2017-10-13,37.577011,6605.799805,51.450001,1301.5,3.1185,2.28,93.089996,58.547112,5351.740234
2017-10-16,38.268757,6624,51.869999,1299.900024,3.224,2.307,93.279999,59.250496,5362.879883
2017-10-17,38.409981,6623.660156,51.880001,1283,3.1805,2.298,93.489998,58.537334,5361.370117
2017-10-18,38.240032,6624.220215,52.040001,1279.900024,3.1635,2.339,93.360001,58.781567,5383.810059
2017-10-19,37.335255,6605.069824,51.290001,1286.900024,3.153,2.321,93.269997,57.619026,5368.290039
2017-10-20,37.399876,6629.049805,51.470001,1277.400024,3.1515,2.381,93.699997,57.921871,5372.379883
2017-10-23,37.38073,6586.830078,51.900002,1277.699951,3.174,2.376,93.940002,57.824181,5386.810059
2017-10-24,37.603333,6598.430176,52.470001,1275,3.1865,2.406,93.959999,57.540878,5394.799805
2017-10-25,37.438175,6563.890137,52.18,1275.400024,3.1715,2.444,93.709999,56.847256,5374.890137
2017-10-26,37.677536,6556.77002,52.639999,1266.300049,3.1675,2.452,94.610001,56.66164,5455.399902
2017-10-27,39.027523,6701.259766,53.900002,1268.5,3.0935,2.428,94.919998,56.544415,5494.129883
2017-10-30,39.905975,6698.959961,54.150002,1274.099976,3.102,2.37,94.489998,56.857029,5493.629883
2017-10-31,40.461285,6727.669922,54.380001,1267,3.092,2.376,94.550003,57.785107,5503.290039
2017-11-01,39.946659,6716.529785,54.299999,1274.099976,3.133,2.376,94.82,58.635029,5514.290039
2017-11-02,40.238678,6714.939941,54.540001,1274.900024,3.1355,2.347,94.690002,58.722954,5510.5
2017-11-03,41.289471,6764.439941,55.639999,1266.5,3.1105,2.343,94.940002,58.967186,5517.970215
2017-11-06,41.708344,6786.439941,57.349998,1279.400024,3.1505,2.32,94.720001,60.842876,5507.25
2017-11-07,41.842384,6767.779785,57.200001,1273.699951,3.0825,2.307,94.910004,60.735416,5480.640137
2017-11-08,42.184669,6789.120117,56.810001,1281.599976,3.093,2.325,94.870003,61.468113,5471.430176
2017-11-09,42.098503,6750.049805,57.169998,1285.599976,3.08,2.331,94.440002,61.62442,5407.75
2017-11-10,41.959171,6750.939941,56.740002,1272.400024,3.0695,2.4,94.389999,61.575569,5380.720215
2017-11-13,41.791023,6757.600098,56.759998,1277.300049,3.1115,2.4,94.489998,62.777191,5341.629883
2017-11-14,41.159245,6737.870117,55.700001,1281.5,3.06,2.381,93.830002,61.692802,5315.580078
2017-11-15,40.616352,6706.209961,55.330002,1276.5,3.049,2.335,93.809998,61.194572,5301.25
2017-11-16,41.101593,6793.290039,55.139999,1277.400024,3.0435,2.361,93.93,63.138653,5336.390137
2017-11-17,40.87339,6782.790039,56.549999,1295.800049,3.0625,2.354,93.660004,63.040955,5319.169922
2017-11-20,40.832546,6790.709961,56.09,1274.599976,3.0905,2.372,94.080002,64.310959,5340.450195
2017-11-21,41.59164,6862.47998,56.830002,1281.099976,3.1255,2.363,93.949997,65.307426,5366.149902
2017-11-22,42.028839,6867.359863,58.02,1291.599976,3.1345,2.322,93.220001,65.493042,5352.759766
2017-11-24,42.031242,6889.160156,58.02,1291.599976,3.1345,2.322,93.220001,64.57473,5390.459961
2017-11-27,41.819843,6878.52002,58.110001,1293.800049,3.1325,2.328,92.900002,62.640423,5360.089844
2017-11-28,41.574829,6912.359863,57.990002,1294.699951,3.0705,2.338,93.260002,63.050728,5390.47998
2017-11-29,40.712433,6824.390137,57.299999,1282.099976,3.04,2.376,93.260002,60.960114,5398.049805
2017-11-30,41.281757,6873.970215,57.400002,1273.199951,3.037,2.417,93.010002,60.139496,5372.790039
2017-12-01,41.089584,6847.589844,58.360001,1278.800049,3.0655,2.362,92.900002,59.074646,5316.890137
2017-12-04,40.789307,6775.370117,57.470001,1274.300049,3.063,2.379,93.190002,58.781567,5389.290039
2017-12-05,40.75087,6762.209961,57.619999,1261.599976,2.9205,2.356,93.379997,57.863262,5375.529785
2017-12-06,40.599529,6776.379883,55.959999,1262.800049,2.9365,2.33,93.610001,56.593258,5374.350098
2017-12-07,40.674004,6812.839844,56.689999,1249.800049,2.9405,2.376,93.800003,57.325951,5383.859863
2017-12-08,40.686008,6840.080078,57.360001,1245.199951,2.955,2.383,93.900002,58.556873,5399.089844
2017-12-11,41.478737,6875.080078,57.990002,1243.699951,2.988,2.385,93.870003,59.826878,5386.830078
2017-12-12,41.245724,6862.319824,57.139999,1238.5,2.9995,2.403,94.099998,58.439644,5427.189941
2017-12-13,41.382652,6875.799805,56.599998,1245.400024,3.0295,2.349,93.43,59.230953,5399.450195
2017-12-14,41.37064,6856.529785,57.040001,1253.800049,3.0485,2.346,93.489998,58.039108,5357.140137
2017-12-15,41.791023,6936.580078,57.299999,1254.300049,3.11,2.355,93.93,58.078182,5349.299805
2017-12-18,42.379566,6994.759766,57.16,1262.199951,3.122,2.392,93.699997,58.420105,5420.580078
2017-12-19,41.927948,6963.850098,57.459999,1260.699951,3.1275,2.463,93.470001,58.195412,5382.910156
2017-12-20,41.882305,6960.959961,58.09,1266.099976,3.1715,2.497,93.349998,58.459183,5352.77002
2017-12-21,42.040852,6965.359863,58.360001,1267.300049,3.1945,2.481,93.279999,59.768265,5385.970215
2017-12-22,42.040852,6959.959961,58.470001,1275.400024,3.2145,2.485,93.349998,59.983185,5364.720215
2017-12-27,40.981483,6939.339844,59.639999,1287,3.257,2.414,93.029999,59.594807,5368.839844
2017-12-28,41.096786,6950.160156,59.84,1294.099976,3.286,2.432,92.599998,59.951481,5339.419922
2017-12-29,40.652374,6903.390137,60.419998,1306.300049,3.2795,2.405,92.120003,60.060471,5312.560059
2018-01-02,41.380238,7006.899902,60.369999,1313.699951,3.256,2.465,91.849998,62.468037,5288.600098
2018-01-03,41.373032,7065.529785,61.630001,1316.199951,3.237,2.447,92.160004,62.844532,5331.279785
2018-01-04,41.565216,7077.910156,62.009998,1319.400024,3.2425,2.453,91.849998,63.438992,5413.689941
2018-01-05,42.038452,7136.560059,61.439999,1320.300049,3.207,2.476,91.949997,63.904652,5470.75
2018-01-08,41.882305,7157.390137,61.73,1318.599976,3.201,2.48,92.330002,64.291054,5487.419922
2018-01-09,41.877506,7163.580078,62.959999,1311.699951,3.1945,2.546,92.529999,64.558556,5523.939941
2018-01-10,41.867889,7153.569824,63.57,1317.400024,3.215,2.55,92.330002,63.706505,5504.680176
2018-01-11,42.105709,7211.779785,63.799999,1320.599976,3.2135,2.531,91.849998,64.300964,5488.549805
2018-01-12,42.540501,7261.060059,64.300003,1333.400024,3.2,2.552,90.970001,64.667542,5517.060059
2018-01-16,42.32431,7223.689941,63.73,1335.400024,3.199,2.544,90.389999,63.240841,5513.819824
2018-01-17,43.02335,7298.279785,63.970001,1338,3.1665,2.578,90.540001,64.251419,5493.990234
2018-01-18,43.061787,7296.049805,63.950001,1326,3.177,2.611,90.5,64.082993,5494.830078
2018-01-19,42.86961,7336.379883,63.369999,1331.900024,3.167,2.637,90.57,64.677452,5526.509766
2018-01-22,42.518894,7408.029785,63.490002,1330.900024,3.1775,2.665,90.400002,65.222374,5541.990234
2018-01-23,42.528496,7460.290039,64.470001,1335.699951,3.0895,2.624,90.120003,65.479973,5535.259766
2018-01-24,41.851074,7415.060059,65.610001,1355.900024,3.2085,2.654,89.209999,65.410622,5495.160156
2018-01-25,41.103992,7411.160156,65.510002,1362.400024,3.199,2.621,89.389999,65.14312,5481.209961
2018-01-26,41.200081,7505.77002,66.139999,1351.599976,3.1825,2.662,89.07,66.242874,5529.149902
2018-01-29,40.347298,7466.509766,65.559998,1351.599976,3.1825,2.699,89.309998,64.637825,5521.589844
2018-01-30,40.109482,7402.47998,64.5,1335.400024,3.177,2.726,89.190002,63.121948,5473.779785
2018-01-31,40.21999,7411.47998,64.730003,1339,3.184,2.72,89.129997,63.874931,5481.930176
2018-02-01,40.304066,7385.859863,65.800003,1344.300049,3.197,2.773,88.669998,62.477951,5454.549805
2018-02-02,38.555264,7240.950195,65.449997,1333.699951,3.1765,2.854,89.199997,60.962067,5364.97998
2018-02-05,37.59198,6967.529785,64.150002,1333,3.2105,2.794,89.550003,59.109325,5285.830078
2018-02-06,39.163017,7115.879883,63.389999,1326.099976,3.1775,2.768,89.589996,59.624527,5161.810059
2018-02-07,38.32465,7051.97998,61.790001,1311.599976,3.0765,2.844,90.260002,58.178005,5255.899902
2018-02-08,37.270084,6777.160156,61.150002,1316.900024,3.072,2.851,90.230003,55.988403,5151.680176
2018-02-09,37.725952,6874.490234,59.200001,1313.099976,3.0245,2.829,90.440002,56.60268,5079.209961
2018-02-12,39.245506,6981.959961,59.290001,1324.199951,3.0775,2.857,90.209999,57.791607,5140.060059
2018-02-13,39.638657,7013.509766,59.189999,1328.099976,3.1545,2.84,89.699997,59.168777,5109.240234
2018-02-14,40.369492,7143.620117,60.599998,1355.5,3.2285,2.913,89.120003,61.328655,5165.259766
2018-02-15,41.725037,7256.430176,61.34,1352.099976,3.239,2.891,88.589996,62.59684,5222.52002
2018-02-16,41.589962,7239.470215,61.68,1353.199951,3.243,2.877,89.099998,62.200527,5281.580078
2018-02-20,41.450069,7234.310059,61.900002,1328.800049,3.186,2.893,89.720001,62.557209,5289.859863
2018-02-21,41.261936,7218.22998,61.68,1330,3.2115,2.943,90.080002,62.785084,5302.169922
2018-02-22,41.60685,7210.089844,62.77,1330.599976,3.2375,2.917,89.75,62.517574,5309.22998
2018-02-23,42.330452,7337.390137,63.549999,1328.199951,3.2085,2.871,89.879997,63.63715,5317.370117
2018-02-26,43.167404,7421.459961,63.91,1330.699951,3.196,2.859,89.82,63.865017,5344.259766
2018-02-27,43.027515,7330.350098,63.009998,1315.5,3.1575,2.908,90.360001,62.061821,5343.930176
2018-02-28,42.962379,7273.009766,61.639999,1315.5,3.1075,2.868,90.610001,61.596157,5320.490234
2018-03-01,42.209846,7180.560059,60.990002,1302.900024,3.0995,2.804,90.32,61.289021,5262.560059
2018-03-02,42.501698,7257.870117,61.25,1321.099976,3.101,2.857,89.940002,61.824039,5136.580078
2018-03-05,42.648827,7330.709961,62.57,1318.099976,3.1055,2.881,90.080002,62.002377,5167.22998
2018-03-06,42.612656,7372.009766,62.599998,1333.599976,3.137,2.877,89.620003,62.616653,5170.22998
2018-03-07,42.217075,7396.649902,61.150002,1326,3.114,2.883,89.639999,63.082317,5187.830078
2018-03-08,42.677765,7427.950195,60.119999,1319.900024,3.0585,2.866,90.120003,63.290379,5254.100098
2018-03-09,43.411015,7560.810059,62.040001,1322.400024,3.116,2.894,90.089996,64.826073,5274.399902
2018-03-12,43.830696,7588.319824,61.360001,1319.400024,3.104,2.87,89.900002,64.865707,5276.709961
2018-03-13,43.408604,7511.009766,60.709999,1325.900024,3.119,2.848,89.660004,63.954197,5242.790039
2018-03-14,43.039566,7496.810059,60.959999,1324.400024,3.14,2.817,89.699997,64.281143,5233.359863
2018-03-15,43.090221,7481.740234,61.189999,1316.800049,3.111,2.826,90.139999,65.073761,5267.259766
2018-03-16,42.938263,7481.990234,62.34,1311.300049,3.093,2.848,90.230003,65.06385,5282.75
2018-03-19,42.2822,7344.240234,62.060001,1316.800049,3.0695,2.845,89.900002,64.112709,5222.839844
2018-03-20,42.267731,7364.299805,63.400002,1311.099976,3.0255,2.879,90.370003,65.440353,5252.430176
2018-03-21,41.310173,7345.290039,65.169998,1320.699951,3.0485,2.907,89.779999,64.925148,5239.740234
2018-03-22,40.726467,7166.680176,64.300003,1326.599976,3.012,2.832,89.860001,61.3881,5167.209961
2018-03-23,39.783379,6992.669922,65.879997,1349.300049,2.9845,2.83,89.440002,59.654251,5095.220215
2018-03-26,41.67197,7220.540039,65.550003,1354.400024,2.9605,2.843,89.029999,61.675423,5066.279785
2018-03-27,40.603455,7008.810059,65.25,1341.300049,2.9915,2.786,89.370003,59.91185,5115.740234
2018-03-28,40.154827,6949.22998,64.379997,1324.199951,2.994,2.775,90.059998,58.455418,5130.439941
2018-03-29,40.468391,7063.450195,64.940002,1322.800049,3.019,2.741,90.150002,59.267849,5167.299805
2018-04-03,40.61552,6941.279785,63.509998,1332.800049,3.058,2.784,90.199997,57.979851,5152.120117
2018-04-04,41.392178,7042.109863,63.369999,1335.800049,3.007,2.788,90.139999,58.24736,5141.799805
2018-04-05,41.679203,7076.549805,63.540001,1324.300049,3.0695,2.832,90.459999,58.564407,5276.669922
2018-04-06,40.613106,6915.109863,62.060001,1331.900024,3.054,2.775,90.110001,56.860283,5258.240234
2018-04-09,41.015907,6950.339844,63.419998,1336.300049,3.0715,2.786,89.839996,58.069019,5263.390137
2018-04-10,41.78775,7094.299805,65.510002,1342,3.131,2.797,89.589996,60.010929,5307.560059
2018-04-11,41.592369,7069.029785,66.82,1356.5,3.112,2.79,89.57,59.47591,5277.939941
2018-04-12,42.002415,7140.25,67.07,1338.400024,3.06,2.834,89.75,59.555176,5309.220215
2018-04-13,42.144722,7106.649902,67.389999,1344.800049,3.0675,2.829,89.800003,58.009571,5315.02002
2018-04-16,42.407627,7156.279785,66.220001,1347.5,3.0915,2.832,89.43,58.316715,5312.959961
2018-04-17,42.991322,7281.100098,66.519997,1347.199951,3.075,2.814,89.519997,58.713017,5353.540039
2018-04-18,42.894844,7295.240234,68.470001,1351.199951,3.1535,2.867,89.620003,58.613941,5380.169922
2018-04-19,41.679203,7238.060059,68.290001,1346.800049,3.128,2.914,89.940002,58.51487,5391.640137
2018-04-20,39.971523,7146.129883,68.379997,1336.699951,3.1315,2.951,90.32,57.177322,5412.830078
2018-04-23,39.85574,7128.600098,68.639999,1322.5,3.108,2.973,90.940002,56.662125,5438.549805
2018-04-24,39.300983,7007.350098,67.699997,1331.400024,3.1385,2.983,90.769997,55.99831,5444.160156
2018-04-25,39.472229,7003.740234,68.050003,1321.199951,3.132,3.024,91.169998,55.39394,5413.299805
2018-04-26,39.609722,7118.680176,68.190002,1316.300049,3.113,2.99,91.559998,55.819977,5453.580078
2018-04-27,39.151443,7119.799805,68.099998,1320.300049,3.046,2.957,91.540001,56.176651,5483.189941
2018-04-30,39.860565,7066.27002,68.57,1316.199951,3.0525,2.936,91.839996,56.672035,5520.5
2018-05-02,42.588531,7100.899902,67.93,1302.599976,3.0475,2.964,92.510002,56.87019,5529.220215
2018-05-03,42.665707,7088.149902,68.43,1310.699951,3.059,2.946,92.410004,57.107971,5501.660156
2018-05-04,44.339626,7209.620117,69.720001,1312.699951,3.0655,2.944,92.57,57.335846,5516.049805
2018-05-07,44.660423,7265.209961,70.730003,1312.199951,3.0595,2.95,92.75,57.910496,5531.419922
2018-05-08,44.875103,7266.899902,69.059998,1312,3.0405,2.969,93.120003,58.911175,5521.930176
2018-05-09,45.191067,7339.910156,71.139999,1311.300049,3.0395,3.004,93.040001,58.455418,5534.629883
2018-05-10,45.837475,7404.970215,71.360001,1320.800049,3.0925,2.971,92.650002,59.693886,5545.950195
2018-05-11,45.663143,7402.879883,70.699997,1319,3.095,2.971,92.540001,59.188591,5541.939941
2018-05-14,45.556606,7411.319824,70.959999,1316.5,3.0785,2.995,92.589996,59.783051,5540.680176
2018-05-15,45.142567,7351.629883,71.309998,1288.900024,3.0425,3.08,93.220001,58.504955,5553.160156
2018-05-16,45.563873,7398.299805,71.489998,1290.199951,3.0585,3.095,93.389999,59.594807,5567.540039
2018-05-17,45.275738,7382.470215,71.489998,1288.199951,3.077,3.109,93.470001,59.089512,5621.919922
2018-05-18,45.111092,7354.339844,71.279999,1290.199951,3.051,3.067,93.639999,58.267178,5614.509766
2018-05-21,45.430706,7394.040039,72.239998,1290.199951,3.0855,3.065,93.68,58.376152,5637.509766
2018-05-22,45.316906,7378.459961,72.129997,1291.699951,3.119,3.065,93.610001,58.326618,5640.100098
